binned_x1,binned_x2,binned_x3,f1,f2
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",0.999999999999854,0.9999999999767334
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999999882672,0.9998901879018012
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999982452,0.9999999999957182
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.9896561262368918,0.9995066626901364
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.8923562876171623,0.935299396632848
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999964495803196,0.9999488621955982
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.99836809696034,0.9999998992581652
"(-0.798, 0.801]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999997410004,0.9999847835562572
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.999999999977668,0.9999998569357323
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.9999923207849004,0.9999961129052244
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999999564,0.9999999996151188
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999929908,0.9999999999999996
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9992322369698459,0.7088453550790204
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.99886493029564,0.9994786764483236
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999537623372,0.9999415066192884
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9813351971931435,0.9993623678145772
"(-0.798, 0.801]","(0.8, 2.4]","(-0.8, 0.799]",0.4397650356980324,0.9920233864616498
"(-2.397, -0.798]","(0.8, 2.4]","(0.799, 2.398]",0.992305291975756,0.995967985714653
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999596865407266,0.9999999961856882
"(2.401, 4.0]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999912830191218,0.999999177835736
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9792639353637956,0.992461494591302
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999997989041,0.9999583739477884
"(0.801, 2.401]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999991627143988,0.9999746641289828
"(0.801, 2.401]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999998078424,0.9999999620808931
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999407135955,0.999999999999984
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999697032,0.9999999999630708
"(-2.397, -0.798]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999997571476,0.9999999953275458
"(-2.397, -0.798]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999998979332,0.99999999677824
"(0.801, 2.401]","(-2.399, -0.8]","(-2.4, -0.8]",0.9973873724488584,0.9250578738774616
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.9999049459929044,0.999999948304344
"(-0.798, 0.801]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999984370572,0.9999098488657164
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999989680868,0.9999999721417712
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999996684,0.999999999741346
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9959071562603176,0.8815056122625363
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999018396782,0.9999998371632036
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999914111776,0.9999999957644046
"(0.801, 2.401]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999995888,0.9999999999999852
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999999926836236,0.9999999999985124
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.9999993428634321,0.9999999999999746
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9997834788235558,0.9987342735952548
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999998972404,0.9999999999742106
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.99999995096575,0.9907902678332842
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999989005907822,0.9999999959425666
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999926172332084,0.9999999995427822
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.99993660367237,0.9999999993580484
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999997253274,0.9999998146898921
"(-2.397, -0.798]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999982082,1.0
"(-0.798, 0.801]","(2.4, 4.0]","(2.398, 3.998]",0.9999998064160712,0.9999999999999548
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9960784156844972,0.9999820361845391
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999986900909016,0.9999987494475544
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.999932000463812,0.9999999742795994
"(-4.004, -2.397]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999997941086,0.9999999999633582
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.999999998799292,0.999997904412961
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999982,0.9999997003271678
"(-2.397, -0.798]","(-0.8, 0.8]","(2.398, 3.998]",0.9999856464124484,0.9999891415793382
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999979233268712,0.9999998311639288
"(-2.397, -0.798]","(2.4, 4.0]","(-2.4, -0.8]",0.9999973851145308,0.9999996770725924
"(0.801, 2.401]","(-0.8, 0.8]","(-2.4, -0.8]",0.999263041441556,0.9976924961294664
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999978552272982,0.9999999998258072
"(-2.397, -0.798]","(0.8, 2.4]","(0.799, 2.398]",0.9998939224602889,0.9999781294047436
"(-2.397, -0.798]","(-2.399, -0.8]","(2.398, 3.998]",0.9999997814069156,0.999999217414162
"(0.801, 2.401]","(2.4, 4.0]","(0.799, 2.398]",0.9999099387804588,0.999999999930542
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9999417884552828,0.999999997312186
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999970328,0.9999999999921192
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999989554446296,0.999973890327905
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999994006172,0.9999999970085632
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999409541676368,0.9999999991680404
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.9999998177771235,0.9999999999999986
"(0.801, 2.401]","(2.4, 4.0]","(0.799, 2.398]",0.9999982695508329,0.9999999999999052
"(2.401, 4.0]","(-0.8, 0.8]","(0.799, 2.398]",0.9960078986221834,0.9999967799583332
"(-0.798, 0.801]","(2.4, 4.0]","(-2.4, -0.8]",0.999999978575173,0.9999999993444176
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999999992,0.9999999970284976
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.9999999958790716,0.9999999945847794
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999999292,0.9999999982765254
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.970890166837212,0.9994942944347758
"(-2.397, -0.798]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999667816,0.9999999999999998
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9996404634320012,0.9999999983913772
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999999998192072,0.9999999837047406
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999952613888268,0.9999999423564092
"(-2.397, -0.798]","(-0.8, 0.8]","(2.398, 3.998]",0.9999996369133533,0.9999995676194569
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999984223351998,0.9999999999992579
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999312734,0.9999999989438624
"(2.401, 4.0]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999978405438,0.9999999999997904
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999999304787884,0.9999991827341074
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.9864031857222736,0.9998707094598028
"(-0.798, 0.801]","(2.4, 4.0]","(2.398, 3.998]",0.9999996789416709,0.9999999999993622
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.999992026220904,0.9999999737835708
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9999936340030556,0.9999999999970066
"(2.401, 4.0]","(0.8, 2.4]","(0.799, 2.398]",0.9998534876069942,0.9999999996157276
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999925421944,0.999980064598604
"(-4.004, -2.397]","(2.4, 4.0]","(-0.8, 0.799]",0.9999999992210694,0.9999999913625868
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999865721658,0.999970564980727
"(2.401, 4.0]","(-0.8, 0.8]","(0.799, 2.398]",0.9999943139127556,0.999999999997552
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999998894846,0.9999562829667036
"(2.401, 4.0]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999998293284,1.0
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999886,1.0
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999914672,0.9999944437400414
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.9998658359572816,0.9999999999763214
"(-0.798, 0.801]","(-4.007, -2.399]","(0.799, 2.398]",0.9999991102896988,0.9998920597306604
"(0.801, 2.401]","(-0.8, 0.8]","(2.398, 3.998]",0.9952890444015128,0.9999964977476248
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999969444057168,0.9940357798658276
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.9999997335263182,0.9999997041304096
"(-4.004, -2.397]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999993407,0.9999948603346523
"(-0.798, 0.801]","(-2.399, -0.8]","(0.799, 2.398]",0.9787815881411378,0.9978401430254752
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.9737997504969322,0.9999981974838552
"(-2.397, -0.798]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999943224278,0.9999999738158252
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999983256832228,0.9999856088950232
"(-2.397, -0.798]","(2.4, 4.0]","(-0.8, 0.799]",0.9999979150163434,0.9999999080999926
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999998062,0.999999999578474
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999972067471647,0.999977886533739
"(-4.004, -2.397]","(2.4, 4.0]","(-4.007, -2.4]",1.0,0.9999999999999992
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.847473732216388,0.9280898919307928
"(2.401, 4.0]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999986977516,0.9999999964772014
"(-2.397, -0.798]","(0.8, 2.4]","(-2.4, -0.8]",0.999169210928279,0.97796017216791
"(-2.397, -0.798]","(0.8, 2.4]","(-2.4, -0.8]",0.9999980446055736,0.9988176263723282
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999998924826992,0.999999999999998
"(-2.397, -0.798]","(-0.8, 0.8]","(-2.4, -0.8]",0.9989185842334248,0.3557983236194585
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999907665575101,0.9999999998830129
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999964242604577,0.9981492839645532
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999999152,0.9999991626985018
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999988535316,0.9999999999972318
"(0.801, 2.401]","(-4.007, -2.399]","(-0.8, 0.799]",0.999998692335854,0.99994750860042
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.997441550675576,0.9999017752871808
"(-4.004, -2.397]","(-0.8, 0.8]","(-2.4, -0.8]",0.999999814193255,0.9952680759538904
"(-2.397, -0.798]","(2.4, 4.0]","(-0.8, 0.799]",0.9999999354739596,0.9999999998804292
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999991791,0.9999999999876048
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999993875514,0.9999999999785152
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9672704247091064,0.8788376320300497
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999912,0.9999999999353668
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999993036037093,0.9995237689978226
"(-2.397, -0.798]","(0.8, 2.4]","(0.799, 2.398]",0.9996006680828596,0.9993173021637322
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.9995682188434292,0.9999999923109376
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999747266,1.0
"(0.801, 2.401]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999846956028,0.9999999999913196
"(-4.004, -2.397]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999999825042,0.999999999998479
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999948662,0.9999999813690446
"(2.401, 4.0]","(-0.8, 0.8]","(-4.007, -2.4]",0.99999999897344,0.9999999999605996
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999995304,0.9999999999999986
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.9999999680983404,0.999999999862728
"(-4.004, -2.397]","(2.4, 4.0]","(-4.007, -2.4]",1.0,0.9999999999999524
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999991000351188,0.9712405302347102
"(-2.397, -0.798]","(0.8, 2.4]","(-2.4, -0.8]",0.9998807254945872,0.9980623826325552
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999999990412,0.9999999999999842
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.9999786465245832,0.9999999996998016
"(0.801, 2.401]","(2.4, 4.0]","(0.799, 2.398]",0.9999980007273008,0.9999999999998788
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999999999960654,0.999999999999493
"(-2.397, -0.798]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999997114512352,0.9981903328514232
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999828656,0.999999999572574
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999999830074536,1.0
"(0.801, 2.401]","(2.4, 4.0]","(2.398, 3.998]",0.9999977019273636,0.999999999999816
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9921559642424136,0.9998373796473156
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999398884,0.9999999999999004
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999709187894,0.9999055517760924
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9966423696993492,0.9868165307838278
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.9999998905728584,0.9999939763416626
"(-0.798, 0.801]","(-2.399, -0.8]","(0.799, 2.398]",0.9998020528032548,0.9985799318374362
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9999903380329536,0.9999999999699768
"(0.801, 2.401]","(2.4, 4.0]","(-2.4, -0.8]",0.9999992138292668,0.9999999941944396
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999973184,0.9999963576180712
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.9943608914739038,0.9999973911800188
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999376,0.9999960584577512
"(0.801, 2.401]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999701723208,0.9999656658660404
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999989692,0.9999991155540756
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9999157728323184,0.9999999998869582
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.997567805409158,0.9999988992669032
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999985538598668,0.9999999999999836
"(-2.397, -0.798]","(-4.007, -2.399]","(-2.4, -0.8]",0.999999999999532,0.9999958814247006
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999998744,0.9999999971011168
"(-0.798, 0.801]","(-4.007, -2.399]","(2.398, 3.998]",0.99999999944617,0.9999999998035044
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.999999999999992,0.9999999590757954
"(-0.798, 0.801]","(2.4, 4.0]","(-4.007, -2.4]",0.9999997907374342,0.999999975783342
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999940692058532,0.9996034261386454
"(0.801, 2.401]","(-4.007, -2.399]","(2.398, 3.998]",0.999999999503736,0.9999999999884529
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",1.0,0.9999999999937408
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999985102,0.9999999999643532
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.9999980353116168,0.9999991445242018
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.99641870965717,0.9999648035709972
"(2.401, 4.0]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999969498864,0.999999999954914
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999945446114856,0.9999999801200204
"(-0.798, 0.801]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999213632894,0.9999999990249974
"(-0.798, 0.801]","(-0.8, 0.8]","(-2.4, -0.8]",0.9998838899611706,0.9457191204168349
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.9150351789975192,0.9999638187424056
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.999999937245448
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.9916679865969148,0.999986795826882
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.9991552098268977,0.9999997263405458
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999949339592,0.9999933331958412
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999184909318,0.9996072159830568
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999981308172,0.99999932664972
"(0.801, 2.401]","(-0.8, 0.8]","(-0.8, 0.799]",0.79079664668889,0.9997102548360292
"(-0.798, 0.801]","(-0.8, 0.8]","(-2.4, -0.8]",0.9998244056608044,0.9823640597411438
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.9740323023758778,0.999990395536322
"(-4.004, -2.397]","(-0.8, 0.8]","(-2.4, -0.8]",0.99999999969043,0.9999328903683194
"(-0.798, 0.801]","(-2.399, -0.8]","(0.799, 2.398]",0.9777312825625444,0.9967537546631384
"(-2.397, -0.798]","(2.4, 4.0]","(-0.8, 0.799]",0.9999999214536248,0.999999998290268
"(-0.798, 0.801]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999995808,0.9999999999998694
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999582187980678,0.9999999999520064
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999932137,0.999999998486752
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999970163991,0.9999960165759292
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999984596936,1.0
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.999697018019996,0.9878895577762876
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.998132235875372,0.9999999920790514
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999102279402368,0.9999999980129952
"(0.801, 2.401]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999988230704,0.9999999999914952
"(2.401, 4.0]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999482098832,0.9999996828909266
"(2.401, 4.0]","(-2.399, -0.8]","(0.799, 2.398]",0.999987388725648,0.9999999606160682
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.7025706446546421,0.9998570390144178
"(-0.798, 0.801]","(2.4, 4.0]","(-2.4, -0.8]",0.9999313816576058,0.9999907643841964
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999993762,0.9999999851788548
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999988761860104,0.9999617811447516
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999551962324,0.9998132516700714
"(-2.397, -0.798]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999186472,0.9999171360077403
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9992969806212544,0.9999262509132394
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9995729100258826,0.9999976312582683
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",1.0,0.9999999975346124
"(-0.798, 0.801]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999571512276,0.999795989633521
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9999345430672909,0.9999815946705928
"(-4.004, -2.397]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999999906,0.9999999999461764
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999998250042,0.9999916603225364
"(-0.798, 0.801]","(-0.8, 0.8]","(2.398, 3.998]",0.9970980386142552,0.9999995974765322
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999940462878,0.9999789093532528
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.999999999999998,0.9999999999427348
"(2.401, 4.0]","(0.8, 2.4]","(0.799, 2.398]",0.9999993512279466,0.9999999999999848
"(-2.397, -0.798]","(0.8, 2.4]","(-4.007, -2.4]",0.999999999999486,0.9999999785803056
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999953801796952,0.9679702329432288
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999975188,0.9999999997812972
"(-0.798, 0.801]","(-4.007, -2.399]","(0.799, 2.398]",0.9999996824301779,0.9998785067558252
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999983056,0.9999999997591776
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.5610731826654354,0.9988583731970976
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9946852640814079,0.9999992188322344
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999659971582
"(-0.798, 0.801]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999455498,0.9999999997472828
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.9997208526006568,0.9999999754325596
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999867814104784,0.8865192367026358
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999948,0.999999999995992
"(-2.397, -0.798]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999960978610376,0.9545974794573092
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999756842,0.9999999999046402
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999999999996
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.9999867835485851,0.999999999889738
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999999999537951,0.9999999999231832
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999994518989459,0.99999999223086
"(0.801, 2.401]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999997332,0.9999999999999936
"(-0.798, 0.801]","(-2.399, -0.8]","(0.799, 2.398]",0.9981658184331654,0.9994959575064352
"(-0.798, 0.801]","(-0.8, 0.8]","(-2.4, -0.8]",0.9994326192573744,0.9672201814212492
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.9998253089596209,0.9999999988695946
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9999987922485948,0.9999999999999178
"(-0.798, 0.801]","(-2.399, -0.8]","(2.398, 3.998]",0.999920059637087,0.9999890387093336
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.9998923691027451,0.9999999441665512
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9867078309860216,0.999290779708155
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.9999981877612424,0.9999999999998828
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.999999998694588,0.9999999398421796
"(0.801, 2.401]","(-2.399, -0.8]","(0.799, 2.398]",0.9999895981160156,0.9999992303439972
"(-2.397, -0.798]","(2.4, 4.0]","(2.398, 3.998]",0.9999999998831828,0.9999999999999988
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999999999964979,0.9999999999996956
"(0.801, 2.401]","(-0.8, 0.8]","(-0.8, 0.799]",0.9414227318246292,0.9998358588095762
"(-0.798, 0.801]","(-4.007, -2.399]","(-0.8, 0.799]",0.999973224463813,0.9835056892011994
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9997486831162672,0.9998376538496148
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999038078908,0.9970764313255616
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999999746445918,0.9999999998838872
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9386405574288292,0.9844921741329588
"(-0.798, 0.801]","(-2.399, -0.8]","(2.398, 3.998]",0.9999835247602091,0.9999988805782782
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999989754,1.0
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999998,0.999999972962298
